Date,Time,Open,High,Low,Close,Up,Down
03/28/2016,17:00,2025.75,2035.25,2017.5,2023.5,452234,444928
03/29/2016,17:00,2023.25,2044.75,2014.75,2044.25,805104,733206
03/30/2016,17:00,2044.0,2060.0,2042.25,2051.0,811341,802224
03/31/2016,17:00,2051.0,2055.25,2042.75,2047.75,875535,834532
04/01/2016,17:00,2048.25,2062.5,2030.75,2060.25,1064509,977882
04/04/2016,17:00,2059.5,2067.0,2049.75,2052.25,659095,714617
04/05/2016,17:00,2051.0,2051.0,2029.75,2037.25,895938,904154
04/06/2016,17:00,2037.5,2056.0,2030.5,2054.75,971447,909901
04/07/2016,17:00,2055.25,2057.5,2021.5,2030.75,1003035,1029890
04/08/2016,17:00,2030.0,2049.75,2025.75,2037.25,867019,888428
04/11/2016,17:00,2036.5,2052.0,2028.0,2028.5,811894,854146
04/12/2016,17:00,2028.0,2054.0,2024.75,2051.0,939476,873608
04/13/2016,17:00,2050.75,2072.5,2049.5,2071.25,819765,803252
04/14/2016,17:00,2071.5,2077.25,2064.0,2073.25,679488,679256
04/15/2016,17:00,2073.25,2075.5,2065.0,2070.25,570283,624056
04/18/2016,17:00,2059.75,2084.25,2054.0,2081.75,712070,668297
04/19/2016,17:00,2080.75,2094.0,2080.25,2089.75,788968,761434
04/20/2016,17:00,2089.75,2100.75,2081.25,2093.25,739810,715051
04/21/2016,17:00,2093.25,2099.5,2074.25,2078.0,802304,825002
04/22/2016,17:00,2075.25,2084.5,2070.5,2081.5,732205,750545
04/25/2016,17:00,2087.0,2087.0,2066.5,2079.75,634159,636475
04/26/2016,17:00,2079.75,2086.75,2075.0,2079.5,629217,584592
04/27/2016,17:00,2077.75,2089.5,2071.75,2088.25,727316,685453
04/28/2016,17:00,2088.0,2089.75,2060.75,2069.75,945187,970806
04/29/2016,17:00,2069.25,2071.5,2041.25,2055.75,1179377,1205628
05/02/2016,17:00,2056.25,2073.0,2051.0,2071.25,658975,634377
05/03/2016,17:00,2071.0,2071.75,2043.5,2053.5,894199,920130
05/04/2016,17:00,2053.0,2055.75,2034.5,2042.25,749582,795703
05/05/2016,17:00,2042.0,2055.5,2035.0,2038.75,715400,714201
05/06/2016,17:00,2039.0,2050.0,2026.0,2049.75,902061,896602
05/09/2016,17:00,2048.5,2055.25,2043.75,2049.75,681583,675605
05/10/2016,17:00,2049.5,2075.25,2043.5,2072.5,731842,659760
05/11/2016,17:00,2072.75,2074.25,2053.0,2054.75,684282,766675
05/12/2016,17:00,2054.5,2068.25,2044.0,2055.5,886521,897389
05/13/2016,17:00,2054.75,2059.0,2034.0,2038.0,918979,946072
05/16/2016,17:00,2036.75,2064.0,2030.5,2057.25,719653,681841
05/17/2016,17:00,2057.5,2065.0,2032.25,2040.0,973752,991769
05/18/2016,17:00,2039.25,2053.25,2026.25,2038.75,1045760,1018158
05/19/2016,17:00,2039.0,2040.25,2017.5,2034.5,1006563,1037493
05/20/2016,17:00,2034.25,2051.0,2032.75,2045.5,792585,771807
05/23/2016,17:00,2048.75,2051.5,2039.0,2040.5,583477,587420
05/24/2016,17:00,2040.5,2072.75,2036.75,2070.5,814856,757418
05/25/2016,17:00,2070.5,2088.0,2069.0,2084.25,724894,701820
05/26/2016,17:00,2084.25,2087.25,2078.0,2086.25,483936,473926
05/27/2016,17:00,2086.0,2094.25,2083.5,2094.0,522728,495144
05/30/2016,17:00,2095.5,2099.25,2094.25,2097.5,43675,41686
05/31/2016,17:00,2097.0,2098.25,2081.5,2090.0,728444,787118
06/01/2016,17:00,2089.5,2094.75,2078.75,2092.5,652621,634284
06/02/2016,17:00,2092.25,2100.25,2082.25,2099.0,653754,608999
06/03/2016,17:00,2099.0,2101.5,2078.25,2092.75,843057,861568
06/06/2016,17:00,2093.0,2107.75,2089.5,2104.0,626584,585125
06/07/2016,17:00,2103.75,2113.5,2102.0,2105.75,537523,524230
06/08/2016,17:00,2105.75,2115.25,2102.0,2113.25,590187,532672
06/09/2016,17:00,2113.0,2114.0,2101.75,2109.25,131330,137255
06/10/2016,17:00,2109.0,2109.25,2084.0,2091.5,651785,655221
06/13/2016,17:00,2085.5,2093.75,2071.0,2071.75,858998,895238
06/14/2016,17:00,2071.75,2077.25,2059.25,2069.25,1005568,1005099
06/15/2016,17:00,2069.0,2084.0,2064.25,2067.0,771190,761187
06/16/2016,17:00,2067.0,2076.0,2045.25,2074.0,1149297,1075274
06/17/2016,17:00,2073.25,2079.25,2057.75,2064.25,895717,886735
06/20/2016,17:00,2075.5,2097.0,2074.75,2087.25,795478,792835
06/21/2016,17:00,2083.5,2090.5,2078.5,2083.75,690882,696124
06/22/2016,17:00,2083.75,2095.75,2079.75,2081.5,693172,703581
06/23/2016,17:00,2087.5,2117.75,2087.5,2117.75,673094,627081
06/24/2016,17:00,2120.25,2124.0,2003.5,2022.75,2008859,2116825
06/27/2016,17:00,2018.25,2027.0,1986.0,1986.5,1453917,1509795
06/28/2016,17:00,1987.0,2034.25,1986.75,2032.75,1156486,1097218
06/29/2016,17:00,2032.75,2079.25,2027.25,2078.75,1064200,967911
06/30/2016,17:00,2076.75,2095.75,2061.0,2091.0,1160290,1106984
07/01/2016,17:00,2091.0,2105.25,2086.0,2100.75,815987,820576
07/04/2016,17:00,2104.25,2109.25,2098.5,2104.5,72960,74379
07/05/2016,17:00,2104.0,2104.25,2077.0,2089.0,837082,867626
07/06/2016,17:00,2088.5,2099.0,2070.25,2097.5,1032955,1002356
07/07/2016,17:00,2096.5,2106.5,2086.25,2096.75,823958,825059
07/08/2016,17:00,2096.5,2130.0,2092.0,2125.25,964743,963615
07/11/2016,17:00,2124.75,2141.25,2124.5,2135.0,715074,730139
07/12/2016,17:00,2135.25,2153.75,2133.0,2150.5,850508,833956
07/13/2016,17:00,2150.25,2156.75,2144.0,2150.25,763751,837078
07/14/2016,17:00,2149.75,2172.5,2147.25,2162.25,852707,914113
07/15/2016,17:00,2161.0,2169.25,2147.75,2150.5,716209,768237
07/18/2016,17:00,2159.0,2167.75,2157.25,2164.75,601009,586706
07/19/2016,17:00,2164.5,2165.25,2155.75,2163.5,574687,567368
07/20/2016,17:00,2163.5,2174.25,2159.75,2173.25,579821,538973
07/21/2016,17:00,2172.75,2174.75,2158.0,2163.75,615110,678536
07/22/2016,17:00,2163.5,2173.75,2160.5,2172.0,565094,550037
07/25/2016,17:00,2172.25,2177.0,2160.25,2167.75,609952,636454
07/26/2016,17:00,2167.25,2172.5,2158.25,2170.5,820651,775419
07/27/2016,17:00,2170.5,2173.75,2156.5,2167.75,797088,822102
07/28/2016,17:00,2167.25,2173.0,2158.0,2170.5,808530,802742
07/29/2016,17:00,2170.0,2176.25,2162.0,2175.5,837720,849629
08/01/2016,17:00,2178.5,2182.25,2164.25,2170.0,802720,844178
08/02/2016,17:00,2170.5,2175.5,2146.0,2157.5,929310,1019882
08/03/2016,17:00,2156.75,2162.75,2149.75,2161.25,673340,682267
08/04/2016,17:00,2161.25,2168.75,2158.5,2164.75,629513,605943
08/05/2016,17:00,2164.0,2183.0,2163.75,2182.0,699726,659301
08/08/2016,17:00,2180.5,2187.5,2177.75,2181.0,454168,478978
08/09/2016,17:00,2180.5,2188.0,2178.25,2182.75,583372,603646
08/10/2016,17:00,2182.5,2186.0,2172.25,2177.25,645335,717238
08/11/2016,17:00,2177.0,2189.75,2174.5,2186.25,669591,647034
08/12/2016,17:00,2186.25,2188.5,2180.0,2185.75,624473,635163
08/15/2016,17:00,2185.25,2195.25,2185.0,2190.0,550548,525429
08/16/2016,17:00,2190.5,2190.75,2179.75,2182.75,653224,731503
08/17/2016,17:00,2182.25,2186.5,2170.0,2185.25,819363,858627
08/18/2016,17:00,2185.25,2189.0,2180.75,2187.5,608052,583918
08/19/2016,17:00,2188.0,2188.75,2177.0,2187.0,712558,710148
08/22/2016,17:00,2186.25,2189.0,2178.0,2185.5,764912,773013
08/23/2016,17:00,2185.25,2196.0,2183.75,2190.0,555961,559234
08/24/2016,17:00,2190.25,2192.25,2173.25,2179.75,706458,787238
08/25/2016,17:00,2179.5,2181.75,2172.0,2179.0,755867,732923
08/26/2016,17:00,2178.5,2191.25,2162.0,2171.75,1230176,1273508
08/29/2016,17:00,2172.25,2186.75,2169.0,2184.5,625398,592353
08/30/2016,17:00,2184.5,2186.0,2173.0,2180.25,663098,690897
08/31/2016,17:00,2180.25,2180.75,2164.0,2173.0,856802,959503
09/01/2016,17:00,2173.75,2181.75,2159.25,2170.75,948269,968336
09/02/2016,17:00,2170.75,2188.25,2168.75,2183.75,829480,839152
09/05/2016,17:00,2183.75,2186.75,2179.5,2183.25,65966,64415
09/06/2016,17:00,2183.25,2190.75,2177.5,2189.75,736348,652525
09/07/2016,17:00,2189.75,2191.25,2182.0,2189.25,657262,658082
09/08/2016,17:00,2195.5,2195.75,2180.25,2182.25,150226,153475
09/09/2016,17:00,2181.25,2182.75,2124.25,2125.5,1031690,1048490
09/12/2016,17:00,2126.25,2167.0,2111.25,2162.25,1360364,1312065
09/13/2016,17:00,2161.5,2161.75,2123.25,2136.5,1490623,1522927
09/14/2016,17:00,2136.0,2145.5,2123.0,2126.75,1040728,1110833
09/15/2016,17:00,2126.0,2155.5,2118.75,2147.75,1053416,1002915
09/16/2016,17:00,2147.5,2148.0,2134.0,2143.5,989719,1031244
09/19/2016,17:00,2143.25,2157.75,2138.75,2144.5,747208,771491
09/20/2016,17:00,2144.75,2154.5,2140.0,2141.0,652465,727817
09/21/2016,17:00,2141.0,2168.5,2137.25,2167.25,919775,892484
09/22/2016,17:00,2167.25,2183.75,2163.75,2179.75,761777,753450
09/23/2016,17:00,2179.25,2180.5,2167.0,2168.5,686168,748087
09/26/2016,17:00,2167.25,2170.5,2147.75,2150.75,757216,829286
09/27/2016,17:00,2150.25,2165.0,2143.75,2163.0,853121,790243
09/28/2016,17:00,2163.0,2176.25,2155.0,2173.75,888432,829800
09/29/2016,17:00,2173.25,2178.0,2148.25,2158.75,1135083,1161649
09/30/2016,17:00,2156.75,2179.25,2146.75,2167.75,1006139,961992
10/03/2016,17:00,2169.75,2175.0,2157.75,2165.25,696028,700348
10/04/2016,17:00,2164.75,2170.75,2147.0,2154.75,1034762,1094777
10/05/2016,17:00,2155.25,2169.0,2152.0,2164.75,680629,680201
10/06/2016,17:00,2164.25,2168.25,2154.25,2166.75,617194,584732
10/07/2016,17:00,2166.25,2172.5,2149.0,2157.5,937596,1003847
10/10/2016,17:00,2163.0,2174.5,2159.5,2170.5,488481,457533
10/11/2016,17:00,2170.5,2171.75,2132.75,2144.5,1086923,1141159
10/12/2016,17:00,2144.0,2151.75,2137.25,2139.0,725220,735863
10/13/2016,17:00,2138.75,2143.25,2118.75,2137.0,1101063,1057881
10/14/2016,17:00,2137.25,2154.25,2133.25,2137.25,920665,912446
10/17/2016,17:00,2137.25,2141.0,2127.75,2132.75,628213,617192
10/18/2016,17:00,2133.5,2150.75,2131.25,2143.0,576482,550543
10/19/2016,17:00,2142.75,2153.5,2137.5,2149.0,478214,450671
10/20/2016,17:00,2148.5,2155.5,2137.75,2147.75,795968,804179
10/21/2016,17:00,2147.0,2149.5,2134.25,2147.0,720530,683282
10/24/2016,17:00,2148.0,2160.0,2145.75,2156.5,497421,505447
10/25/2016,17:00,2155.75,2160.75,2146.25,2147.75,579601,603878
10/26/2016,17:00,2146.25,2151.0,2135.75,2145.0,762988,768002
10/27/2016,17:00,2144.75,2154.75,2133.5,2139.0,875921,915665
10/28/2016,17:00,2138.25,2146.25,2123.5,2134.75,1179889,1193272
10/31/2016,17:00,2131.0,2141.5,2125.75,2134.5,671033,684709
11/01/2016,17:00,2134.5,2140.5,2102.0,2113.0,1071717,1171907
11/02/2016,17:00,2113.25,2117.5,2098.25,2101.25,989221,1011133
11/03/2016,17:00,2099.25,2109.75,2090.75,2094.25,869602,916861
11/04/2016,17:00,2095.0,2105.25,2089.75,2092.5,1012746,1037115
11/07/2016,17:00,2117.0,2141.75,2113.75,2141.25,912713,832818
11/08/2016,17:00,2140.0,2154.25,2130.0,2146.75,867417,872334
11/09/2016,17:00,2149.0,2177.75,2039.5,2171.5,2603263,2627354
11/10/2016,17:00,2170.5,2191.5,2158.75,2175.5,1552578,1560593
11/11/2016,17:00,2176.0,2181.5,2159.5,2171.5,934561,937751
11/14/2016,17:00,2175.5,2185.5,2163.25,2172.0,878324,900619
11/15/2016,17:00,2172.0,2190.75,2169.5,2190.0,725333,693373
11/16/2016,17:00,2190.0,2196.0,2179.75,2183.25,656993,656221
11/17/2016,17:00,2183.5,2196.5,2182.75,2196.0,680106,657935
11/18/2016,17:00,2195.0,2198.5,2187.5,2191.25,618905,639901
11/21/2016,17:00,2190.5,2207.5,2189.5,2204.75,586883,604940
11/22/2016,17:00,2204.25,2214.0,2202.75,2212.5,613020,626645
11/23/2016,17:00,2212.25,2214.5,2203.0,2212.0,539875,543538
11/24/2016,17:00,2212.0,2218.0,2208.5,2217.0,53713,49535
11/25/2016,17:00,2217.25,2222.75,2213.5,2222.5,222746,213630
11/28/2016,17:00,2219.0,2220.5,2209.25,2211.0,657303,696448
11/29/2016,17:00,2211.25,2220.5,2207.25,2214.5,691851,662223
11/30/2016,17:00,2214.25,2224.75,2208.25,2209.75,949127,974824
12/01/2016,17:00,2210.5,2214.0,2197.0,2202.25,1035386,1103483
12/02/2016,17:00,2201.5,2208.25,2195.25,2202.0,833733,813650
12/05/2016,17:00,2195.0,2219.75,2190.0,2216.25,837768,785595
12/06/2016,17:00,2216.0,2223.0,2211.25,2222.5,714405,696037
12/07/2016,17:00,2222.25,2252.25,2217.75,2247.5,1091021,1010779
12/08/2016,17:00,2247.5,2262.25,2244.0,2258.75,203771,187063
12/09/2016,17:00,2257.75,2272.0,2256.0,2272.0,507746,504371
12/12/2016,17:00,2271.5,2281.0,2263.0,2266.75,618046,669781
12/13/2016,17:00,2266.5,2289.25,2264.0,2284.25,779185,776994
12/14/2016,17:00,2284.25,2288.75,2259.25,2268.25,891061,899853
12/15/2016,17:00,2268.0,2284.0,2263.5,2276.0,843565,856363
12/16/2016,17:00,2275.75,2280.25,2265.75,2272.0,691576,682227
12/19/2016,17:00,2272.25,2280.0,2270.25,2277.0,455935,460284
12/20/2016,17:00,2276.5,2285.75,2276.25,2283.25,401794,404355
12/21/2016,17:00,2283.5,2284.25,2274.25,2274.5,315283,333177
12/22/2016,17:00,2274.5,2277.25,2267.75,2274.25,425125,406505
12/23/2016,17:00,2273.75,2277.25,2270.5,2275.0,205166,186275
12/27/2016,17:00,2275.0,2285.75,2274.0,2276.75,243135,246575
12/28/2016,17:00,2277.5,2283.75,2259.75,2261.0,468442,501025
12/29/2016,17:00,2261.75,2266.25,2255.75,2262.5,461919,420997
12/30/2016,17:00,2262.5,2269.0,2244.25,2249.75,623510,625360
01/03/2017,17:00,2257.0,2275.75,2255.75,2268.75,906905,875788
01/04/2017,17:00,2269.0,2283.5,2267.25,2280.75,705249,674887
01/05/2017,17:00,2280.75,2282.25,2270.25,2281.25,653364,652693
01/06/2017,17:00,2280.5,2293.25,2274.5,2287.0,774444,763588
01/09/2017,17:00,2287.5,2291.5,2279.75,2280.5,488389,529870
01/10/2017,17:00,2280.75,2290.25,2275.75,2280.25,631649,666839
01/11/2017,17:00,2280.0,2288.0,2271.25,2287.25,868792,859139
01/12/2017,17:00,2286.75,2286.75,2264.75,2281.0,851831,890816
01/13/2017,17:00,2280.75,2289.75,2279.0,2287.0,600265,582546
01/16/2017,17:00,2286.5,2286.75,2281.25,2282.25,45305,53724
01/17/2017,17:00,2282.0,2283.75,2273.5,2278.5,710868,720411
01/18/2017,17:00,2278.25,2284.75,2274.5,2281.5,541187,556534
01/19/2017,17:00,2281.75,2285.75,2269.25,2277.5,678358,696319
01/20/2017,17:00,2277.25,2289.0,2276.0,2282.75,867194,839973
01/23/2017,17:00,2282.25,2283.75,2268.0,2277.5,692681,730718
01/24/2017,17:00,2277.0,2296.75,2275.75,2292.0,653013,598491
01/25/2017,17:00,2292.0,2311.5,2291.0,2310.0,731252,639295
01/26/2017,17:00,2310.0,2315.75,2305.75,2310.5,584916,569863
01/27/2017,17:00,2310.25,2313.0,2303.25,2306.0,465029,466771
01/30/2017,17:00,2298.25,2302.0,2279.5,2292.5,896023,930436
01/31/2017,17:00,2292.0,2294.5,2278.5,2293.5,828904,781070
02/01/2017,17:00,2293.25,2301.25,2284.5,2291.0,757239,789201
02/02/2017,17:00,2291.25,2296.0,2280.75,2290.5,688728,718759
02/03/2017,17:00,2290.25,2310.25,2286.75,2308.0,723612,679211
02/06/2017,17:00,2309.25,2310.5,2299.75,2302.75,558637,596530
02/07/2017,17:00,2302.5,2311.25,2300.25,2302.0,579952,611135
02/08/2017,17:00,2302.0,2308.25,2297.25,2306.75,640371,632923
02/09/2017,17:00,2306.75,2324.0,2304.0,2320.5,694341,643204
02/10/2017,17:00,2320.5,2332.0,2319.25,2329.5,596066,564942
02/13/2017,17:00,2330.5,2345.25,2329.5,2343.0,605604,578105
02/14/2017,17:00,2342.75,2354.0,2336.0,2352.0,719217,652520
02/15/2017,17:00,2351.75,2367.75,2347.5,2366.75,789384,701322
02/16/2017,17:00,2366.5,2367.0,2353.0,2362.25,874678,846004
02/17/2017,17:00,2361.25,2365.0,2352.75,2364.75,689710,682297
02/20/2017,17:00,2362.75,2373.0,2362.25,2369.0,67121,58659
02/21/2017,17:00,2369.0,2381.25,2365.25,2376.5,740928,742703
02/22/2017,17:00,2376.25,2380.0,2371.5,2378.5,656504,623181
02/23/2017,17:00,2378.25,2383.75,2369.25,2379.0,749379,793840
02/24/2017,17:00,2377.75,2382.0,2365.75,2380.75,775911,745093
02/27/2017,17:00,2379.0,2387.0,2377.25,2381.75,590240,547427
02/28/2017,17:00,2382.0,2385.0,2373.75,2381.25,726058,815152
03/01/2017,17:00,2380.75,2417.25,2379.5,2408.75,1054899,1035616
03/02/2017,17:00,2408.5,2410.5,2394.25,2397.0,834069,879489
03/03/2017,17:00,2396.0,2399.5,2390.0,2396.75,685089,629155
03/06/2017,17:00,2396.5,2397.0,2383.25,2387.0,646156,669549
03/07/2017,17:00,2387.5,2391.75,2380.75,2382.25,599752,620312
03/08/2017,17:00,2382.0,2389.25,2375.75,2379.5,664167,709415
03/09/2017,17:00,2379.5,2385.5,2370.25,2383.75,137083,140891
03/10/2017,17:00,2383.75,2395.5,2378.25,2387.5,537050,540781
03/13/2017,17:00,2387.0,2391.25,2384.0,2390.5,405577,386139
03/14/2017,17:00,2390.0,2390.75,2374.0,2382.75,642935,659634
03/15/2017,17:00,2382.75,2407.0,2382.25,2398.5,675231,675266
03/16/2017,17:00,2398.5,2408.0,2392.75,2398.75,700041,679926
03/17/2017,17:00,2398.5,2401.5,2392.0,2394.5,625613,602425
03/20/2017,17:00,2393.0,2395.25,2384.75,2388.75,524267,535852
03/21/2017,17:00,2388.25,2398.0,2357.25,2360.25,1251006,1302585
03/22/2017,17:00,2359.75,2368.0,2351.5,2361.5,935322,926643
03/23/2017,17:00,2361.5,2375.25,2357.5,2360.5,801706,815892
03/24/2017,17:00,2360.25,2372.0,2351.0,2362.0,775319,804379
03/27/2017,17:00,2356.25,2360.75,2337.0,2359.25,806982,785958
03/28/2017,17:00,2359.75,2379.75,2352.75,2371.5,822183,782422
03/29/2017,17:00,2372.25,2379.0,2368.0,2376.0,585427,554980
03/30/2017,17:00,2376.25,2386.0,2372.5,2384.5,612161,543474
03/31/2017,17:00,2384.75,2386.0,2376.0,2376.75,723969,813211
04/03/2017,17:00,2376.75,2382.5,2359.25,2373.75,858411,834932
04/04/2017,17:00,2373.5,2378.0,2364.0,2378.0,618634,583842
04/05/2017,17:00,2378.0,2394.25,2363.0,2364.75,937035,977318
04/06/2017,17:00,2365.0,2380.5,2357.25,2374.5,783254,786441
04/07/2017,17:00,2374.5,2380.0,2356.0,2372.25,714886,735248
04/10/2017,17:00,2371.0,2382.5,2366.75,2373.5,679946,660808
04/11/2017,17:00,2373.5,2375.0,2352.5,2371.0,915996,922251
04/12/2017,17:00,2371.0,2375.75,2356.75,2358.5,775992,742992
04/13/2017,17:00,2358.0,2364.25,2343.25,2346.75,770316,798046
04/17/2017,17:00,2343.25,2365.25,2342.0,2364.5,491759,476896
04/18/2017,17:00,2364.25,2366.25,2349.5,2357.5,726040,696060
04/19/2017,17:00,2357.0,2368.5,2350.5,2351.75,611693,625127
04/20/2017,17:00,2352.5,2377.5,2351.75,2371.25,728326,712025
04/21/2017,17:00,2372.0,2375.25,2359.75,2364.5,612028,644222
04/24/2017,17:00,2385.0,2396.0,2384.5,2389.25,750775,775868
04/25/2017,17:00,2389.25,2408.5,2387.5,2403.0,671726,632362
04/26/2017,17:00,2402.5,2414.0,2400.75,2400.75,756746,719064
04/27/2017,17:00,2400.75,2408.0,2398.0,2406.5,571574,522663
04/28/2017,17:00,2405.5,2408.0,2397.5,2400.0,562430,579841
05/01/2017,17:00,2400.75,2410.0,2396.25,2406.0,458352,437623
05/02/2017,17:00,2405.5,2408.0,2401.0,2404.0,490866,451401
05/03/2017,17:00,2403.25,2405.25,2394.75,2401.5,540452,522340
05/04/2017,17:00,2401.25,2410.0,2395.25,2405.75,623037,586540
05/05/2017,17:00,2405.25,2418.5,2398.25,2418.25,571685,539911
05/08/2017,17:00,2421.75,2423.0,2409.0,2414.0,474406,471688
05/09/2017,17:00,2413.75,2419.25,2408.0,2412.0,579221,513913
05/10/2017,17:00,2411.0,2416.25,2406.75,2414.0,524304,460948
05/11/2017,17:00,2414.25,2414.5,2398.25,2409.75,672707,668417
05/12/2017,17:00,2409.5,2410.75,2403.5,2408.25,549067,516237
05/15/2017,17:00,2408.0,2421.5,2407.25,2419.25,529876,494459
05/16/2017,17:00,2419.0,2423.75,2413.0,2416.75,541613,517147
05/17/2017,17:00,2415.75,2416.0,2374.0,2375.5,1372944,1401977
05/18/2017,17:00,2374.25,2394.25,2363.75,2383.0,1215408,1220408
05/19/2017,17:00,2383.25,2407.25,2380.25,2401.25,826659,814448
05/22/2017,17:00,2401.0,2413.5,2397.5,2413.0,573221,532191
05/23/2017,17:00,2412.75,2418.75,2406.0,2416.75,517738,497767
05/24/2017,17:00,2416.25,2423.25,2414.0,2422.75,491412,479030
05/25/2017,17:00,2422.25,2437.0,2421.75,2432.75,652421,645672
05/26/2017,17:00,2432.25,2435.0,2427.25,2434.0,413741,440066
05/29/2017,17:00,2433.25,2436.25,2433.0,2433.5,29583,32986
05/30/2017,17:00,2433.75,2434.0,2427.0,2430.75,473228,487990
05/31/2017,17:00,2429.75,2436.0,2422.0,2433.5,849667,854264
06/01/2017,17:00,2433.0,2449.75,2429.75,2448.5,719265,684422
06/02/2017,17:00,2448.5,2459.0,2446.25,2456.5,833877,852796
06/05/2017,17:00,2454.5,2458.25,2452.25,2454.5,423738,418647
06/06/2017,17:00,2453.5,2455.0,2445.5,2449.25,627822,638069
06/07/2017,17:00,2448.75,2454.25,2443.25,2451.0,610511,629601
06/08/2017,17:00,2451.75,2458.25,2446.5,2453.25,111674,108637
06/09/2017,17:00,2446.75,2465.0,2434.0,2449.5,742051,711589
06/12/2017,17:00,2449.5,2450.25,2438.25,2448.5,663573,678510
06/13/2017,17:00,2448.0,2460.75,2446.75,2459.75,571889,554119
06/14/2017,17:00,2459.75,2464.75,2447.25,2456.0,681215,684717
06/15/2017,17:00,2455.25,2456.0,2437.75,2453.25,808378,808617
06/16/2017,17:00,2452.75,2458.25,2441.75,2456.0,630030,661355
06/19/2017,17:00,2455.0,2473.0,2454.25,2469.0,611886,591314
06/20/2017,17:00,2469.25,2472.5,2455.5,2458.0,643623,676542
06/21/2017,17:00,2457.25,2461.5,2449.5,2454.0,658881,699454
06/22/2017,17:00,2453.25,2460.5,2449.5,2453.25,517799,530289
06/23/2017,17:00,2452.75,2460.25,2449.75,2453.5,583973,601687
06/26/2017,17:00,2453.5,2469.0,2451.5,2457.25,615267,638343
06/27/2017,17:00,2457.25,2458.75,2438.0,2439.25,773236,852022
06/28/2017,17:00,2438.5,2464.0,2435.25,2464.0,781112,755755
06/29/2017,17:00,2463.5,2466.5,2423.75,2443.0,1132298,1190794
06/30/2017,17:00,2442.25,2451.25,2436.5,2443.0,788595,816441
07/03/2017,17:00,2443.5,2458.0,2443.0,2445.25,371372,377772
07/04/2017,17:00,2445.25,2452.75,2442.75,2446.75,67951,69533
07/05/2017,17:00,2446.25,2453.75,2440.75,2450.0,563899,572122
07/06/2017,17:00,2449.5,2452.0,2426.75,2430.0,756911,831697
07/07/2017,17:00,2430.75,2446.5,2429.0,2444.75,631856,614304
07/10/2017,17:00,2444.5,2451.5,2440.75,2445.25,415006,433506
07/11/2017,17:00,2445.25,2449.25,2431.75,2446.5,577752,549334
07/12/2017,17:00,2446.5,2465.25,2444.0,2462.25,574579,554391
07/13/2017,17:00,2462.75,2468.5,2460.5,2468.0,459823,473367
07/14/2017,17:00,2468.0,2482.75,2463.5,2479.0,542083,527938
07/17/2017,17:00,2478.5,2482.0,2475.5,2481.25,432503,411778
07/18/2017,17:00,2481.0,2482.5,2469.5,2481.75,531747,538494
07/19/2017,17:00,2481.25,2493.5,2479.25,2492.75,501624,438177
07/20/2017,17:00,2492.5,2497.75,2487.0,2494.25,533019,558919
07/21/2017,17:00,2494.0,2496.75,2484.25,2491.5,538101,541811
07/24/2017,17:00,2491.25,2492.0,2485.0,2489.0,419652,425415
07/25/2017,17:00,2488.5,2500.25,2487.75,2497.0,533004,530902
07/26/2017,17:00,2496.75,2501.25,2493.0,2495.75,482208,464655
07/27/2017,17:00,2496.0,2502.0,2478.5,2493.75,811962,827134
07/28/2017,17:00,2493.5,2493.5,2483.0,2492.25,580407,553272
07/31/2017,17:00,2492.0,2496.5,2486.75,2490.0,589951,592162
08/01/2017,17:00,2489.5,2498.75,2487.75,2495.25,527506,508269
08/02/2017,17:00,2495.5,2497.5,2484.75,2495.0,640564,641557
08/03/2017,17:00,2494.75,2496.0,2487.5,2492.25,522436,548346
08/04/2017,17:00,2492.25,2499.25,2489.25,2493.0,532217,521069
08/07/2017,17:00,2493.75,2499.75,2493.5,2499.25,296051,288775
08/08/2017,17:00,2499.0,2510.0,2489.0,2492.75,673415,681794
08/09/2017,17:00,2491.5,2496.0,2480.5,2495.5,761804,777002
08/10/2017,17:00,2495.5,2495.75,2454.25,2455.5,1107625,1183102
08/11/2017,17:00,2456.0,2468.0,2451.75,2462.25,830281,807030
08/14/2017,17:00,2463.0,2488.0,2463.0,2486.5,740603,709121
08/15/2017,17:00,2486.0,2494.75,2481.5,2486.25,509582,537669
08/16/2017,17:00,2486.0,2495.5,2483.0,2488.0,563993,559619
08/17/2017,17:00,2488.25,2490.0,2445.25,2448.75,1047520,1152502
08/18/2017,17:00,2448.25,2461.0,2441.0,2446.5,1072737,1095822
08/21/2017,17:00,2450.25,2453.0,2437.25,2450.25,657698,653315
08/22/2017,17:00,2449.5,2475.75,2449.0,2475.25,699820,640918
08/23/2017,17:00,2474.5,2476.25,2460.25,2461.5,574412,651763
08/24/2017,17:00,2461.75,2470.5,2456.0,2464.25,680463,703720
08/25/2017,17:00,2464.0,2475.0,2459.0,2463.75,561526,608248
08/28/2017,17:00,2463.5,2470.75,2457.75,2465.75,461712,451713
08/29/2017,17:00,2455.5,2470.0,2442.5,2468.25,804647,785338
08/30/2017,17:00,2468.0,2481.25,2464.25,2477.0,667840,597450
08/31/2017,17:00,2476.75,2495.75,2476.25,2492.0,843773,821885
09/01/2017,17:00,2491.75,2501.25,2491.5,2495.25,482907,528656
09/04/2017,17:00,2482.75,2490.5,2481.75,2489.5,102044,106973
09/05/2017,17:00,2488.0,2492.75,2467.0,2481.5,895199,950166
09/06/2017,17:00,2481.75,2490.5,2478.0,2485.75,692274,697392
